name,xshift,yshift,rot,scale,rmsxpix,rmsypix,xsc,ysc,exptime,rmsx,rmsy,rms,detector
idb601rkq_flt.fits,-0.49409200000000003,-0.24672199999999997,0.017228,1.000076,0.06458,0.050704,136.60448880135291,133.72880542855754,399.231262,8.821917886791372,6.780585350449581,11.126660455681256,ir
idb601rnq_flt.fits,-0.502625,-0.218629,0.015519999999999999,1.000055,0.06958400000000001,0.044242000000000004,136.6115026269187,133.72673138679033,399.231262,9.505974798791513,5.916338050014378,11.196723306276139,ir
idb601rqq_flt.fits,-0.534616,-0.209957,0.016382,1.000068,0.06589500000000001,0.047409,136.6074658813971,133.72479579939477,399.231567,9.001748964254663,6.339758844053507,11.010178319001675,ir
idb602saq_flt.fits,4.16015,0.113078,0.019555,1.000137,0.046091,0.054591999999999995,136.60135707616507,133.7285102794667,399.231262,6.2960931489975245,7.3005068331766445,9.640445475293786,ir
idb602sdq_flt.fits,4.415598999999999,-0.069172,0.02,1.0001440000000001,0.061382000000000006,0.062697,136.57707399269876,133.71225845208838,699.232483,8.383373955819836,8.383357468170585,11.855869488242938,ir
idb602shq_flt.fits,4.174030999999999,0.069651,0.01957,1.000133,0.053298000000000005,0.044698,136.60287921912686,133.72735290218404,399.231262,7.280660256621024,5.977345220021823,9.420014312709862,ir
idb602skq_flt.fits,4.150901,0.090515,0.018326,1.00016,0.046962000000000004,0.046629000000000004,136.59733143843954,133.7217982626075,399.231262,6.414883879011998,6.235313731187126,8.945941678076084,ir
idb602snq_flt.fits,4.114595,0.098584,0.019326,1.000117,0.061136,0.05979500000000001,136.6018527574792,133.72898584648996,399.231567,8.351290870181248,7.996324708690868,11.56223456106962,ir
idb603ymq_flt.fits,-0.040514999999999995,-0.939472,0.019161,1.000105,0.055294,0.049336,136.59717840520375,133.72674345394861,399.231262,7.5530043827373365,6.597542615044008,10.02873091487508,ir
idb603ypq_flt.fits,0.167961,-1.114449,0.020564,1.000124,0.046807999999999995,0.06436,136.576461791983,133.70875125302808,699.232483,6.39287102355914,8.605495230644888,10.720230785226313,ir
idb603ytq_flt.fits,-0.070796,-0.992445,0.020405,1.0001309999999999,0.047077,0.046781,136.59091138274837,133.72611965313735,399.231262,6.430290335165645,6.255841603493419,8.971298008790244,ir
idb603ywq_flt.fits,-0.06855599999999999,-0.964199,0.020319999999999998,1.000116,0.056264999999999996,0.05719,136.5954794860471,133.71925020902893,399.231262,7.68554465328244,7.647403919454364,10.84206545474082,ir
idb603yzq_flt.fits,-0.091039,-0.980575,0.020426,1.0001120000000001,0.048929,0.05437,136.5937211348955,133.72441535487224,399.231567,6.6833941814093025,7.270596462844404,9.875693935598717,ir
idb604szq_flt.fits,-0.532193,-1.49452,0.016117,1.00011,0.042649,0.050088,133.75724172563307,136.62560769985723,399.231262,5.704612602356525,6.843303438470449,8.909175432886387,ir
idb604t2q_flt.fits,-0.354577,-1.640686,0.017331,1.000104,0.052587,0.068725,133.7420376296776,136.60329592777924,699.232483,7.033092532831857,9.388061512636627,11.730306455520433,ir
idb604t6q_flt.fits,-0.588349,-1.494078,0.015550999999999999,1.000104,0.049711,0.056274,133.75565913276066,136.62667569207917,399.231262,6.649127571148664,7.688529547896064,10.16486025807931,ir
idb604tcq_flt.fits,-0.5831609999999999,-1.46339,0.016849,1.0000930000000001,0.0542,0.055849,133.7573043555505,136.62731385132008,399.231262,7.249645896070837,7.6304988512823755,10.52529706648883,ir
idb604tfq_flt.fits,-0.56158,-1.458161,0.015562999999999999,1.000098,0.054185000000000004,0.051279,133.75688593077098,136.6263896378151,399.231262,7.247616864158826,7.00606463423752,10.080322012155818,ir
idb605baq_flt.fits,0.058793,-1.5678889999999999,0.019891,1.000108,0.050622,0.056173,133.7524642973989,136.6286999668971,399.231262,6.770817247662927,7.674843963240511,10.234607762945245,ir
idb605beq_flt.fits,0.287619,-1.733968,0.01874,1.000145,0.07383200000000001,0.070288,133.7289389549763,136.59390451708674,699.232483,9.873475020923811,9.600912360696993,13.771820037547352,ir
idb605biq_flt.fits,0.114541,-1.601631,0.017506999999999998,1.000137,0.05341900000000001,0.037519,133.7419239155354,136.61939218091348,399.231262,7.144359833643987,5.1258229752356925,8.792948231738864,ir
idb605boq_flt.fits,0.07874199999999999,-1.5734620000000001,0.01822,1.00013,0.05202999999999999,0.044915,133.74761228106587,136.62546103678747,399.231262,6.958888266983856,6.136532582467309,9.278100993632721,ir
idb605bsq_flt.fits,0.082147,-1.554894,0.019216,1.000141,0.045722000000000006,0.04902,133.74419854333294,136.62168427284053,399.231262,6.115052245798269,6.697194963054643,9.068973720438654,ir
idb606wvq_flt.fits,-0.21525300000000003,-1.582967,0.017705000000000002,1.000102,0.042106,0.049426,133.75756838995017,136.6261953235459,399.231262,5.631996174627242,6.752886330061578,8.793227774699597,ir
idb606wyq_flt.fits,-0.018734999999999998,-1.7543549999999999,0.017472,1.0000790000000002,0.076036,0.074212,133.74072334888893,136.6111706070882,699.232483,10.16910964055612,10.13818819309323,14.35944465222198,ir
idb606x2q_flt.fits,-0.246008,-1.594546,0.018312000000000002,1.000105,0.056661,0.068688,133.74867495043327,136.63181165998316,399.231262,7.5783336713665,9.384965879300923,12.0626997720332,ir
idb606x5q_flt.fits,-0.227758,-1.577224,0.016937999999999998,1.000089,0.035146,0.053924,133.74864717457072,136.62303295718448,399.231262,4.700729953597462,7.367260429183216,8.73918693747063,ir
idb606x8q_flt.fits,-0.185156,-1.571518,0.017261000000000002,1.0001200000000001,0.053958000000000006,0.052483,133.74806394081966,136.6248908315276,399.231262,7.216778034118748,7.170484145511064,10.173383315041482,ir
idb607zjq_flt.fits,0.049267,0.9821200000000001,0.017671,1.000103,0.057774,0.044191,136.60589772680018,133.731885349141,399.231262,7.892269135268154,5.909745745463891,9.859665657593816,ir
idb607zmq_flt.fits,0.25975,0.835306,0.019293,1.0001200000000001,0.069288,0.060909000000000005,136.58351166849414,133.70957338075732,699.232483,9.463598356486623,8.144116405048548,12.485444560442259,ir
idb607zqq_flt.fits,0.025866000000000004,0.9746299999999999,0.018778,1.000099,0.045169,0.038164,136.6023256774263,133.7309072324016,399.231262,6.170190448523669,5.1037063436173735,8.00743833026099,ir
idb607ztq_flt.fits,0.024332,0.987575,0.019551,1.000106,0.046624,0.045948,136.59935695564334,133.72769352278175,399.231262,6.368808418699915,6.144520061984776,8.849680642047842,ir
idb607zwq_flt.fits,-0.023381,1.007947,0.018675,1.000106,0.056742999999999995,0.045979,136.60232203755916,133.73298822644585,399.231567,7.751225559377219,6.148909065663754,9.893966867245139,ir
idb608ahq_flt.fits,-0.46022700000000005,-0.326571,0.018393,1.0001309999999999,0.045107,0.054007000000000006,136.59766484892492,133.7274497867423,399.231262,6.161510868340456,7.222218380632593,9.493400577149625,ir
idb608akq_flt.fits,-0.23724099999999998,-0.469208,0.016334,1.000125,0.061688,0.054013,136.57760589022075,133.71543718663304,699.232483,8.425199352155937,7.22237190876161,11.097145583979588,ir
idb608aoq_flt.fits,-0.489179,-0.344536,0.017313,1.0001280000000001,0.042345,0.043713999999999996,136.60035075286441,133.7262534220769,399.231262,5.784341852630043,5.8457094420926685,8.223802621017782,ir
idb608arq_flt.fits,-0.49807799999999997,-0.33129699999999995,0.018387999999999998,1.000109,0.042114,0.036993,136.59482826641513,133.72826233783283,399.231262,5.752554597611807,4.94700960866345,7.587146266331844,ir
idb608auq_flt.fits,-0.539269,-0.318817,0.017568,1.00011,0.040431,0.049362,136.59809958198758,133.72681955391656,399.231567,5.52279776419934,6.601023266820429,8.606672023107997,ir
idb609beq_flt.fits,0.832576,-1.347341,0.013074,1.000108,0.055883,0.059412,136.60759176370948,133.72845884166708,399.231262,7.634042050531377,7.945075196701124,11.018294691580758,ir
idb609bhq_flt.fits,1.018673,-1.501782,0.013875,1.000098,0.06995,0.066022,136.58349345383263,133.71172010419423,699.232483,9.554015367095593,8.82791518471911,13.008124236156917,ir
idb609blq_flt.fits,0.799329,-1.36824,0.013996999999999999,1.000102,0.051958000000000004,0.05045,136.60230487318563,133.72768949041264,399.231262,7.09758255660098,6.746561934791318,9.792434635357116,ir
idb609boq_flt.fits,0.802756,-1.3583020000000001,0.014374000000000001,1.0000950000000002,0.046505,0.056886,136.60257567238352,133.722324676183,399.231262,6.352702781644195,7.606928161529346,9.910710806323538,ir
idb609brq_flt.fits,0.75769,-1.3263850000000001,0.014351,1.000106,0.054725,0.055574,136.59917546828197,133.7268113963222,399.231567,7.475389877501732,7.43173381653921,10.540973453175367,ir
idb610a1q_flt.fits,-0.310158,-1.413685,0.016783000000000003,1.000114,0.057811,0.050124,133.74148121412938,136.6001579202861,699.232483,7.731728770470034,6.846946315596421,10.32764753604486,ir
idb610a5q_flt.fits,-0.5181899999999999,-1.2900340000000001,0.017531,1.0001309999999999,0.047894,0.043031,133.75003971611122,136.62238306869108,399.231262,6.4058244021634305,5.878997765828846,8.694665088545564,ir
idb610a8q_flt.fits,-0.484455,-1.2800639999999999,0.016791,1.000099,0.051483,0.043866,133.75174388788344,136.6231861204691,399.231262,6.885941030579903,5.993112682360497,9.128722993940283,ir
idb610abq_flt.fits,-0.454449,-1.279426,0.017485,1.000117,0.052464,0.041777,133.7492704254119,136.61731032064085,399.231262,7.01702172359881,5.707461373265414,9.045093100503408,ir
idb610zxq_flt.fits,-0.496255,-1.261382,0.016814,1.0000930000000001,0.048839999999999995,0.044093,133.75611091458856,136.62699001719403,399.231262,6.532648457068505,6.024293870828137,8.88637229164618,ir
idb611kqq_flt.fits,0.223573,-1.515676,0.018016,1.000129,0.056362,0.036989,133.75018728425007,136.6155306082086,399.231262,7.538428055714903,5.053271861667027,9.075431342867693,ir
idb611ktq_flt.fits,0.338702,-1.6539709999999999,0.017322999999999998,1.000149,0.067932,0.06350800000000001,133.7355077649002,136.5990882543372,699.232483,9.084920513485201,8.675134896856449,12.561598075682916,ir
idb611kxq_flt.fits,0.10918800000000001,-1.524298,0.018453999999999998,1.0000930000000001,0.056334,0.036823,133.75611118755305,136.62413644706334,399.231262,7.535016767639614,5.030910576390213,9.060162190394003,ir
idb611l0q_flt.fits,0.107331,-1.5138,0.017897999999999997,1.000124,0.064057,0.041663,133.7530539337063,136.62277460882785,399.231262,8.567819375831425,5.692114658527594,10.286286897743864,ir
idb611l3q_flt.fits,0.13364,-1.506792,0.017824,1.000119,0.057340999999999996,0.036302999999999995,133.75195231550916,136.62079260666928,399.231262,7.66947069772361,4.9597446339999145,9.133446645036694,ir
idb612m5q_flt.fits,-0.185555,-1.674137,0.018541,1.0001209999999998,0.045325,0.050466000000000004,133.75082585910073,136.6226205196005,399.231262,6.062256182063741,6.894797167142159,9.180913788561659,ir
idb612m8q_flt.fits,0.009046,-1.8168959999999998,0.015091,1.000111,0.062385,0.073253,133.7434035844603,136.60468191629082,699.232483,8.343582232616557,10.006702764414051,13.02879367738113,ir
idb612mcq_flt.fits,-0.218018,-1.6528040000000002,0.017235,1.000107,0.05979500000000001,0.051378,133.74529292705543,136.62553253891144,399.231262,7.9972997905732806,7.019546610784192,10.640998005886257,ir
idb612mfq_flt.fits,-0.200352,-1.6549740000000002,0.018047,1.0001719999999998,0.043399,0.049248,133.74100601896401,136.6083228060325,399.231262,5.80422592021702,6.727686681551488,8.885426642432224,ir
idb612miq_flt.fits,-0.15185099999999999,-1.652378,0.017115000000000002,1.000113,0.044474,0.050233,133.74653832097172,136.62531510876838,399.231262,5.948243545286896,6.863099453858762,9.082055680714785,ir
idb613mcq_flt.fits,5.445569,0.615118,0.019540000000000002,1.000107,0.050069,0.043117,136.59819526493274,133.72626058732325,399.231262,6.839335038719918,5.7658751777436175,8.945491620765287,ir
idb613mfq_flt.fits,5.6931199999999995,0.45741400000000004,0.017709,1.000153,0.05697000000000001,0.060333000000000005,136.5678545383422,133.71302354733402,699.232483,7.7802706730493565,8.067307849681304,11.207768184943935,ir
idb613mjq_flt.fits,5.428214,0.595558,0.018338,1.000119,0.046899,0.045727,136.59226137967795,133.72536354225377,399.231262,6.406040466445517,6.1148596986966375,8.856007203727977,ir
idb613mmq_flt.fits,5.40152,0.609539,0.018688999999999997,1.000097,0.051453,0.051346,136.59668289243388,133.72340375409036,399.231262,7.0283091248644,6.866161889157524,9.825543661435301,ir
idb613mpq_flt.fits,5.343464,0.6251399999999999,0.018531,1.000117,0.049312,0.043836,136.59383362847126,133.72037728183994,399.231567,6.735715123887175,5.861766458526736,8.929174891582733,ir
idb614niq_flt.fits,-0.597715,-0.46123500000000006,0.016222,1.000111,0.049825,0.050223000000000004,136.59743907125335,133.7243093846494,399.231262,6.805967401725198,6.716035990225246,9.56171175550418,ir
idb614nlq_flt.fits,-0.408432,-0.617167,0.016711,1.000125,0.065537,0.046573,136.56906834438723,133.7073964077691,699.232483,8.950327032086106,6.227154572899031,10.903476879237585,ir
idb614npq_flt.fits,-0.649859,-0.483213,0.017584,1.000119,0.053634,0.039393,136.59073171877503,133.72642995401077,399.231262,7.3259073050047805,5.267885255178346,9.023277281744578,ir
idb614nsq_flt.fits,-0.638775,-0.45327799999999996,0.016033000000000002,1.000103,0.063371,0.042482,136.5968997500875,133.73038973012822,399.231262,8.656282134062794,5.681134416515307,10.354057593185845,ir
idb614nvq_flt.fits,-0.648302,-0.455553,0.018066,1.0001200000000001,0.058165999999999995,0.042094,136.59054719304885,133.7243259065465,399.231567,7.9449257680308785,5.628991774710169,9.73690884517647,ir
idb615scq_flt.fits,-0.458298,-0.41233000000000003,0.016163999999999998,1.000119,0.045244,0.051127,136.6019822292085,133.72410161260848,399.231262,6.1804200839783086,6.836912143147834,9.216342011208392,ir
idb615sfq_flt.fits,-0.280172,-0.5567409999999999,0.015502000000000002,1.000142,0.062032000000000004,0.053501,136.5690393500639,133.7053136684985,699.232483,8.471650648963164,7.1533679865783375,11.087810346027831,ir
idb615sjq_flt.fits,-0.547863,-0.425946,0.014902,1.000143,0.049349000000000004,0.051157,136.5858918958956,133.71712868980677,399.231262,6.740377179170553,6.840567152384445,9.603439148751047,ir
idb615smq_flt.fits,-0.547035,-0.428703,0.014950999999999999,1.0001280000000001,0.067598,0.050238,136.58935944020735,133.7245220148729,399.231262,9.233167519439137,6.718052536983184,11.418564372621107,ir
idb615spq_flt.fits,-0.504297,-0.394712,0.016556,1.000151,0.046949,0.046373000000000004,136.59016816714686,133.71258210014994,399.231567,6.412771805279378,6.200653569730254,8.920299710121553,ir
idb616esq_flt.fits,0.24040799999999998,-1.123845,0.015619,1.000122,0.052659000000000004,0.054865,133.75610545373289,136.62653690342276,399.231262,7.043462757088121,7.496014947206289,10.285942236821452,ir
idb616evq_flt.fits,0.43336800000000003,-1.261307,0.015331000000000001,1.000102,0.06502000000000001,0.048534,133.73643210636112,136.60477488562267,699.232483,8.695542815555601,6.629976144298811,10.93476330476028,ir
idb616ezq_flt.fits,0.211248,-1.100645,0.015335,1.00011,0.049172,0.045519,133.75032796825687,136.6241134534101,399.231262,6.576771126855127,6.218993020285774,9.051507755142147,ir
idb616f2q_flt.fits,0.21526900000000002,-1.108209,0.016827,1.000092,0.05345,0.044726999999999996,133.75446491981245,136.62450066162617,399.231262,7.149176149963975,6.110804041092553,9.40492666913713,ir
idb616f5q_flt.fits,0.274377,-1.109507,0.015153,1.0001200000000001,0.059091,0.046272,133.74486215430943,136.62122466167818,399.231262,7.903117649560298,6.321737307545173,10.120456075118353,ir
idb617ozq_flt.fits,0.222216,-1.342359,0.018275,1.000117,0.059022000000000005,0.042838,133.75004981710472,136.62071963391423,399.231262,7.894195440305156,5.852558387677618,9.827042349095192,ir
idb617p2q_flt.fits,0.44813500000000006,-1.516772,0.01859,1.000107,0.069957,0.05774,133.7360049532994,136.59914482165294,699.232483,9.355769698517967,7.887234622002241,12.236784570883717,ir
idb617p6q_flt.fits,0.172111,-1.359364,0.016649,1.000069,0.049907,0.049503,133.76240694626006,136.63331936813526,399.231262,6.675680443467001,6.7637592086808,9.503322998630642,ir
idb617p9q_flt.fits,0.20208900000000002,-1.363212,0.019479,1.000132,0.050869,0.043805000000000004,133.74907253551558,136.61631795455543,399.231262,6.803681570809141,5.984477807999301,9.06112893360447,ir
idb617pcq_flt.fits,0.23377699999999998,-1.3642290000000001,0.018257,1.0001010000000001,0.046426999999999996,0.036362,133.75303215213964,136.62513509945188,399.231262,6.209752023727386,4.967963162486269,7.952463654742909,ir
idb618tvq_flt.fits,-2.022136,0.882181,0.020112,1.000111,0.045181,0.051151,133.7409404128858,136.6143324031458,399.231262,6.042549428794594,6.987959716753311,9.238180805894247,ir
idb618uiq_flt.fits,-2.2618080000000003,0.626793,0.021228999999999998,1.000111,0.0581,0.060666,133.73086159363083,136.60410250528182,699.232483,7.769763058589952,8.287224482585426,11.359899102166022,ir
idb618umq_flt.fits,-2.512429,0.7715390000000001,0.024357,1.000122,0.044502,0.047106,133.7456856011784,136.6150664815944,399.231262,5.951950500623641,6.435389321681986,8.76583997592316,ir
idb618upq_flt.fits,-2.555711,0.754718,0.024984,1.000108,0.063718,0.042256,133.7512570219226,136.62346829607387,399.231262,8.522362594922864,5.7731612763188975,10.293690073133561,ir
idb618usq_flt.fits,-3.376182,0.582784,0.031122000000000004,1.000086,0.056729999999999996,0.058066999999999994,133.7490020554282,136.62892150106796,399.231262,7.587580886604441,7.933631584802512,10.977882028612854,ir
idb619kjq_flt.fits,0.269726,-1.037793,0.008104,1.0001659999999999,0.045843,0.053175,136.60133008928238,133.7219486958318,399.231262,6.262214775282972,7.110664621900856,9.475066504089817,ir
idb619kmq_flt.fits,0.472395,-1.208917,0.009973000000000001,1.000137,0.06243099999999999,0.052740999999999996,136.56811575621612,133.71480576100492,699.232483,8.526084034776327,7.05225257064116,11.064735662824603,ir
idb619kqq_flt.fits,0.22849699999999998,-1.024306,0.008619,1.000116,0.06372,0.033981,136.59973549416532,133.72774928234918,399.231262,8.704135145688214,4.544202648363507,9.81894833186318,ir
idb619ktq_flt.fits,0.143147,-1.0146819999999999,0.008561,1.000139,0.05172,0.043311,136.58936288292384,133.72051027149882,399.231262,7.064401848304821,5.791569020368886,9.134990158288579,ir
idb619kwq_flt.fits,0.150916,-0.99418,0.008311,1.000102,0.066336,0.052894000000000004,136.59374009222535,133.73541088771677,399.231567,9.061082342757862,7.073800823494891,11.495297791389108,ir
idb620lgq_flt.fits,-0.12551500000000002,-1.344591,0.018559,1.000113,0.05392,0.050587,136.59831480579396,133.72293543122112,399.231262,7.365381134328411,6.764642134659183,10.000461112565121,ir
idb620ljq_flt.fits,0.129065,-1.518856,0.017981,1.000132,0.060890999999999994,0.06262100000000001,136.574863635412,133.705769148334,699.232483,8.31618002162387,8.372788969837826,11.800951033094492,ir
idb620lnq_flt.fits,-0.126186,-1.387753,0.017168,1.00013,0.050988,0.044032,136.5910866841633,133.72011329674353,399.231262,6.964506327852117,5.8879640286822115,9.119894121849653,ir
idb620lqq_flt.fits,-0.143827,-1.3666,0.01851,1.000106,0.060764,0.056851,136.59891652110076,133.72374129688637,399.231262,8.300296563488166,7.6023284164692875,11.255679472768842,ir
idb620ltq_flt.fits,-0.10872899999999999,-1.357766,0.017873,1.000142,0.053114999999999996,0.046419999999999996,136.59255040318854,133.71919172574664,399.231567,7.255113314665358,6.207244879909158,9.548118045342392,ir
idb621idq_flt.fits,1.111597,-2.719343,0.016666,1.000104,0.058661000000000005,0.056975,136.59976807196702,133.7283573731476,399.231262,8.013078994869659,7.619173161335084,11.05718023007811,ir
idb621igq_flt.fits,1.264071,-2.8909,0.017564,1.000109,0.07303,0.053427999999999996,136.5699802264835,133.71348302198587,699.232483,9.973705655940089,7.14404397089866,12.268340098377807,ir
idb621inq_flt.fits,1.007191,-2.7625,0.019168,1.000099,0.05957899999999999,0.047617,136.59766757629032,133.7272213846692,399.231262,8.1383524365278,6.367689100673793,10.333452707782515,ir
idb621ivq_flt.fits,1.0904989999999999,-2.690156,0.016853,1.0000930000000001,0.053069000000000005,0.040451999999999995,136.59756284195558,133.72897113396894,399.231262,7.249096062459741,5.4096043403113105,9.045065662640836,ir
idb621iyq_flt.fits,1.066755,-2.7004080000000004,0.017465,1.000089,0.05803099999999999,0.059392999999999994,136.60050890608895,133.73579109180722,399.231567,7.927064132329247,7.942969840315705,11.221814275874722,ir
idb622rdq_flt.fits,-1.819723,-1.342186,0.014952000000000002,1.000143,0.07998200000000001,0.045103,133.7517113793411,136.61748915193257,399.231262,10.69772937954246,6.161858613219614,12.345441079493055,ir
idb622rgq_flt.fits,-1.648555,-1.483108,0.016281999999999998,1.0001,0.069105,0.057977999999999995,133.740737556627,136.60365346315285,699.232483,9.24215366885071,7.920006620486675,12.171438259597894,ir
idb622rkq_flt.fits,-1.837907,-1.315458,0.017016,1.0001229999999999,0.057272,0.041927,133.75037731999885,136.62499785785843,399.231262,7.660151609870974,5.72827628518643,9.56509654345622,ir
idb622rnq_flt.fits,-1.8137590000000001,-1.2931540000000001,0.016512,1.000135,0.068829,0.042211,133.746130638818,136.61958455163187,399.231262,9.205612425739204,5.7668492835089324,10.862773623326206,ir
idb622rqq_flt.fits,-1.794283,-1.285159,0.0158,1.0001209999999998,0.062326,0.042906,133.75049010067923,136.62458139607173,399.231262,8.336133046014934,5.862014289379854,10.190894253683325,ir
idb623eaq_flt.fits,-1.24126,0.9279219999999999,0.013506,1.000106,0.055492999999999994,0.053933,134.63767907690314,136.11240374759626,399.231262,7.471448725014585,7.34095027131911,10.474354249141193,ir
idb623edq_flt.fits,-1.041185,0.795127,0.013903,1.000137,0.061646000000000006,0.065791,134.6171871384364,136.08736946731838,699.232483,8.298611118336051,8.953324124624343,12.207741780278242,ir
idb623ehq_flt.fits,-1.237739,0.934523,0.013088999999999998,1.000127,0.056139,0.046331,134.63275811186546,136.10781333361865,399.231262,7.558148407642015,6.3060110995598855,9.843342081819264,ir
idb623ekq_flt.fits,-1.1800620000000002,0.9666889999999999,0.012818000000000001,1.0001360000000001,0.049216,0.049058,134.6299366175694,136.10646178696442,399.231262,6.625946960570296,6.6771108023449,9.406751925669226,ir
idb623enq_flt.fits,-1.1595440000000001,0.982017,0.012812,1.000135,0.051444000000000004,0.042644,134.63018910277847,136.10270436162554,399.231262,6.9259154482033365,5.80396372479716,9.036276872386267,ir
idb624jfq_flt.fits,1.6591580000000001,-2.297336,0.021175,1.0000879999999999,0.046126,0.045879,133.756794018212,136.63278926965327,399.231262,6.169665880884047,6.268575738902423,8.795443074461955,ir
idb624jiq_flt.fits,1.856069,-2.459761,0.022981,1.000135,0.062975,0.051659000000000004,133.72607957060865,136.6029324379079,699.232483,8.42139986095908,7.056770886809884,10.98717392995529,ir
idb624jmq_flt.fits,1.688162,-2.306553,0.021472,1.0001229999999999,0.057589,0.046145,133.74017320891957,136.6257687470866,399.231262,7.7019628349284694,6.304596098834311,9.953299125418477,ir
idb624jpq_flt.fits,1.7499220000000002,-2.320884,0.023726,1.000116,0.042321,0.041971,133.74692441347787,136.6264078473888,399.231262,5.6603035881027965,5.734346963762755,8.057404781336515,ir
idb624jzq_flt.fits,2.2248240000000004,-2.5026740000000003,0.026497000000000003,1.0000930000000001,0.046992,0.055544,133.75404540387956,136.62992366924567,399.231262,6.285370101619108,7.588972480284582,9.853851055340959,ir
idb625kbq_flt.fits,-0.182481,-1.591585,0.017683,1.0000959999999999,0.050084,0.048672,136.6143162636292,133.73845944527102,399.231262,6.842191415747605,6.509318298120231,9.443876750359095,ir
idb625keq_flt.fits,0.010053,-1.754259,0.018109,1.000125,0.071296,0.066037,136.58133724647087,133.71897737624437,699.232483,9.737703020324387,8.830400108995049,13.14529673293739,ir
idb625kiq_flt.fits,-0.21865199999999999,-1.64231,0.018553,1.000159,0.054309,0.07465,136.59610145520045,133.72856285032745,399.231262,7.418397673930482,9.982837216776943,12.437429917199292,ir
idb625klq_flt.fits,-0.266192,-1.622795,0.019150999999999998,1.000113,0.052266999999999994,0.041257999999999996,136.59838234040942,133.72804650317605,399.231262,7.139587649786178,5.517351742628037,9.023019564472857,ir
idb625koq_flt.fits,-0.30043000000000003,-1.601494,0.017041,1.000127,0.056198000000000005,0.051816999999999995,136.60382323589872,133.72427950575994,399.231567,7.6768616582110365,6.929190991149962,10.341561425198059,ir
idb626hdq_flt.fits,-0.162881,-1.755104,0.015712,1.000119,0.055411,0.042064,136.59740895517052,133.72905684655044,399.231262,7.568999027614954,5.625179047193297,9.430396894776942,ir
idb626hgq_flt.fits,0.031648,-1.920597,0.014778,1.000108,0.065227,0.056220000000000006,136.5793451644402,133.71624529923992,699.232483,8.908660947040941,7.517527310723269,11.656648606559376,ir
idb626hkq_flt.fits,-0.217806,-1.794529,0.015832,1.000126,0.047087000000000004,0.039112,136.5954464437395,133.72577924759352,399.231262,6.431869786696362,5.230282677931878,8.2900425719107,ir
idb626hnq_flt.fits,-0.2486,-1.7817310000000002,0.015297,1.000107,0.059757000000000005,0.045872,136.5932507710906,133.7271962330105,399.231262,8.162402886328062,6.134333945600657,10.210527598262745,ir
idb626hqq_flt.fits,-0.272895,-1.755782,0.015193,1.000098,0.056035,0.042910000000000004,136.59704643024548,133.72476758762085,399.231567,7.654215496718806,5.738129777184811,9.56625047811447,ir
idb627iaq_flt.fits,-0.034066,0.743912,0.016428,1.0001,0.072498,0.06917100000000001,136.59833320088865,133.72907753251755,399.231262,9.903105960398026,9.250174022001772,13.551281382223136,ir
idb627idq_flt.fits,0.164366,0.589368,0.015884,1.0001229999999999,0.06704600000000001,0.06273,136.5745660417674,133.70520197468161,699.232483,9.156778354836339,8.387327319871776,12.41748160499007,ir
idb627ihq_flt.fits,-0.118548,0.706421,0.015327,1.000106,0.06866699999999999,0.061527,136.59804602289668,133.72316022478594,399.231262,9.379778026254245,8.227584879150404,12.476914232510632,ir
idb627ikq_flt.fits,-0.126129,0.709422,0.015469,1.00011,0.064826,0.061578999999999995,136.59925987292098,133.72348804310434,399.231262,8.855183620521975,8.234558670206322,12.092238562244411,ir
idb627inq_flt.fits,-0.041266000000000004,0.737175,0.016288,1.0001,0.06416000000000001,0.071139,136.5984408211254,133.72841408252583,399.231567,8.764155963083406,9.513305649416804,12.934968655720665,ir
idb628iiq_flt.fits,-1.8995279999999999,-1.16477,0.018512999999999998,1.000126,0.06784,0.06602899999999999,133.75272669747832,136.62754499053577,399.231262,9.07378497915693,9.021380168180086,12.795267640296036,ir
idb628ilq_flt.fits,-1.7269330000000003,-1.30505,0.018477,1.00015,0.085023,0.070495,133.7307022303656,136.60309337341096,699.232483,11.370185495732375,9.629835067358606,14.900162469983083,ir
idb628ipq_flt.fits,-1.934743,-1.1693799999999999,0.018189,1.000145,0.08558500000000001,0.064685,133.74389059942902,136.62157368706676,399.231262,11.446470876952134,8.837366493947915,14.461007644188099,ir
idb628isq_flt.fits,-1.9024919999999998,-1.1424889999999999,0.018812,1.000156,0.071077,0.06346,133.74162367074143,136.6162548361009,399.231262,9.50595338564529,8.669667531898963,12.865701880726299,ir
idb628ivq_flt.fits,-1.8670069999999999,-1.129969,0.018627,1.000146,0.07782,0.060213,133.74171293313663,136.61386497954786,399.231262,10.407780100456693,8.225930652013515,13.266040166952525,ir
idb629f7q_flt.fits,-1.695222,-0.8684850000000001,0.015812,1.0000879999999999,0.093666,0.06776900000000001,133.7597748495442,136.62060607663224,399.231262,12.528743071057406,9.258641853207292,15.578570277998258,ir
idb629faq_flt.fits,-1.489323,-1.010942,0.013607,1.000117,0.07727300000000001,0.074536,133.73324943321003,136.5948587529703,699.232483,10.33396938345244,10.181234392011396,14.506841729446423,ir
idb629feq_flt.fits,-1.684025,-0.867395,0.014704,1.00009,0.06855499999999999,0.063688,133.75509816845533,136.6166356283791,399.231262,9.169580754938455,8.700840289900208,12.640642110735056,ir
