#Gc logAge  M_H  m_ini    mu0   Av    mratio  Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F275W1mag  F336W1mag  F475Wmag  F814Wmag  F110Wmag  F160Wmag  F098Mmag  F127Mmag  F139Mmag  F153Mmag  TiOmag  CNmag   Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag
 3  10.110 -0.94  0.28894 17.400  0.208 0.00   0.288 -1.854  3.5693  4.980    1  0.000  0.545     0.00     0.00 -1  -1.3e-19      0.00 7.361e-01 2.621e-01 3.291e-04 8.881e-05 8.054e-04 -1.000 1.831e-03 26.804 34.908 31.735 29.078 26.263 25.404 24.716 25.753 25.086 24.949 24.719 26.334 26.174 25.169 24.584 24.359 24.124 24.067 24.020 23.993 23.857 
 3  10.110 -0.94  0.25167 17.850  0.189 0.00   0.252 -1.972  3.5627  5.013    1  0.000  0.545     0.00     0.00 -1 -1.95e-17      0.00 7.360e-01 2.622e-01 3.291e-04 8.881e-05 8.054e-04 -1.000 1.830e-03 27.550 35.896 32.693 29.911 27.020 26.141 25.447 26.498 25.818 25.680 25.449 27.094 26.927 25.902 25.314 25.085 24.837 24.779 24.728 24.698 24.562 
 3  10.110 -0.94  0.16649 18.000  0.208 0.00   0.166 -2.369  3.5383  5.132    1  0.000  0.545     0.00     0.00 -1 -3.46e-16      0.00 7.376e-01 2.605e-01 3.291e-04 8.880e-05 8.054e-04 -1.000 1.830e-03 28.692 37.925 34.575 31.405 28.198 27.239 26.523 27.626 26.896 26.764 26.527 28.288 28.091 26.986 26.385 26.159 25.862 25.800 25.743 25.706 25.551 
 3  10.110 -0.94  0.12127 18.200  0.210 0.00   0.121 -2.721  3.5073  5.223    1  0.000  0.545     0.00     0.00 -1 -1.68e-16      0.00 7.408e-01 2.574e-01 3.291e-04 8.880e-05 8.054e-04 -1.000 1.831e-03 29.773 39.933 36.823 33.025 29.333 28.257 27.525 28.685 27.884 27.778 27.525 29.477 29.191 27.983 27.381 27.173 26.803 26.748 26.687 26.633 26.437 
 3  10.110 -0.94  0.10487 18.250  0.182 0.00   0.105 -2.942  3.4812  5.277    1  0.000  0.545     0.00     0.00 -1 -1.02e-16      0.00 7.425e-01 2.557e-01 3.291e-04 8.880e-05 8.054e-04 -1.000 1.830e-03 30.374 40.953 38.676 34.182 29.984 28.798 28.068 29.266 28.399 28.332 28.065 30.234 29.790 28.506 27.923 27.750 27.302 27.258 27.192 27.115 26.871 
 3  10.110 -0.94  0.22399 18.450  0.190 0.84   0.223 -2.084  3.5563  5.047    1  0.000  0.545     0.00     0.00 -1 -1.22e-16      0.00 7.362e-01 2.620e-01 3.291e-04 8.881e-05 8.054e-04 -1.000 1.831e-03 27.866 36.584 33.328 30.371 27.352 26.440 25.736 26.810 26.109 25.971 25.739 27.431 27.253 26.195 25.601 25.371 25.102 25.042 24.986 24.951 24.812 
 3  10.110 -0.94  0.22318 18.650  0.196 0.00   0.222 -2.088  3.5561  5.048    1  0.000  0.545     0.00     0.00 -1 -1.28e-16      0.00 7.362e-01 2.620e-01 3.291e-04 8.881e-05 8.054e-04 -1.000 1.830e-03 28.639 37.230 34.001 31.091 28.120 27.221 26.520 27.586 26.893 26.754 26.522 28.195 28.023 26.978 26.386 26.155 25.893 25.834 25.779 25.745 25.609 
 3  10.110 -0.94  0.12787 19.250  0.199 0.80   0.127 -2.660  3.5133  5.208    1  0.000  0.545     0.00     0.00 -1 -1.92e-16      0.00 7.402e-01 2.580e-01 3.291e-04 8.880e-05 8.054e-04 -1.000 1.831e-03 30.244 40.429 37.359 33.576 29.815 28.713 27.983 29.151 28.334 28.239 27.982 29.986 29.659 28.435 27.840 27.643 27.251 27.199 27.136 27.076 26.865 
 3  10.110 -0.94  0.44546 19.500  0.234 0.00   0.445 -1.369  3.6053  4.829    1  0.000  0.545     0.00     0.00 -1  -3.1e-15      0.00 7.464e-01 2.518e-01 3.291e-04 8.880e-05 8.053e-04 -1.000 1.830e-03 27.693 34.496 31.172 29.481 27.109 26.351 25.661 26.665 26.057 25.915 25.659 27.173 27.036 26.133 25.526 25.359 25.210 25.178 25.169 25.176 25.040 
 3  10.110 -0.94  0.19148 19.550  0.207 0.00   0.191 -2.230  3.5476  5.091    1  0.000  0.545     0.00     0.00 -1 -4.78e-16      0.00 7.366e-01 2.615e-01 3.291e-04 8.880e-05 8.054e-04 -1.000 1.831e-03 29.896 38.796 35.498 32.469 29.388 28.460 27.753 28.836 28.126 27.990 27.756 29.470 29.287 28.213 27.617 27.387 27.110 27.048 26.992 26.957 26.813 
 3  10.110 -0.94  0.27038 20.300  0.184 0.00   0.269 -1.913  3.5660  4.997    1  0.000  0.545     0.00     0.00 -1 -1.58e-18      0.00 7.361e-01 2.621e-01 3.291e-04 8.881e-05 8.054e-04 -1.000 1.830e-03 29.851 38.075 34.886 32.168 29.316 28.447 27.756 28.800 28.127 27.989 27.759 29.388 29.225 28.210 27.623 27.396 27.155 27.098 27.049 27.021 26.885 
 3  10.110 -0.94  0.28867 20.350  0.178 0.96   0.288 -1.855  3.5692  4.980    1  0.000  0.545     0.00     0.00 -1 -1.35e-19      0.00 7.361e-01 2.621e-01 3.291e-04 8.881e-05 8.054e-04 -1.000 1.830e-03 29.052 37.195 34.017 31.340 28.513 27.651 26.962 28.001 27.332 27.195 26.965 28.585 28.424 27.415 26.829 26.604 26.366 26.309 26.262 26.235 26.099 
 3  10.110 -0.94  0.48943 20.750  0.202 0.00   0.489 -1.192  3.6281  4.784    1  0.000  0.545     0.00     0.00 -1 -4.69e-15      0.00 7.464e-01 2.518e-01 3.291e-04 8.880e-05 8.053e-04 -1.000 1.831e-03 28.499 34.453 31.566 30.077 27.925 27.213 26.503 27.520 26.930 26.762 26.496 27.979 27.858 27.004 26.374 26.228 26.109 26.111 26.076 26.045 25.980 
 3  10.070 -0.92  0.26409 11.900  0.186 0.00   0.263 -1.939  3.5636  5.004    1  0.000  0.545     0.00     0.00 -1 -5.21e-17      0.00 7.366e-01 2.615e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 21.518 29.831 26.624 23.867 20.987 20.110 19.417 20.466 19.788 19.651 19.420 21.060 20.895 19.872 19.284 19.055 18.810 18.751 18.701 18.672 18.536 
 3  10.070 -0.92  0.66935 16.050  0.211 0.00   0.669 -0.438  3.7394  4.611    1  0.000  0.543     0.00     0.00 -1 -2.76e-14      0.00 7.984e-01 2.001e-01 2.776e-04 7.503e-05 6.815e-04 -1.000 1.542e-03 21.915 24.172 22.935 22.687 21.385 20.952 20.463 21.159 20.744 20.622 20.450 21.410 21.331 20.795 20.397 20.331 20.288 20.293 20.282 20.263 20.237 
 3  10.070 -0.92  0.09239 16.250  0.188 0.00   0.092 -3.195  3.4461  5.335    1  0.000  0.545     0.00     0.00 -1 -4.69e-17      0.00 7.440e-01 2.541e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 29.008 39.861 38.878 33.696 28.748 27.348 26.649 27.878 26.904 26.951 26.643 29.291 28.430 27.025 26.489 26.355 25.800 25.767 25.703 25.599 25.238 
 3  10.070 -0.92  0.20290 16.300  0.227 0.00   0.203 -2.178  3.5501  5.075    1  0.000  0.545     0.00     0.00 -1  -4.9e-16      0.00 7.369e-01 2.612e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 26.515 35.321 32.036 29.053 26.004 25.085 24.379 25.457 24.752 24.615 24.382 26.085 25.904 24.838 24.243 24.012 23.740 23.679 23.624 23.590 23.447 
 3  10.070 -0.92  0.10648 16.750  0.240 0.00   0.106 -2.928  3.4818  5.270    1  0.000  0.545     0.00     0.00 -1 -1.06e-16      0.00 7.425e-01 2.556e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 28.839 39.413 37.083 32.635 28.451 27.265 26.533 27.732 26.866 26.800 26.530 28.699 28.257 26.974 26.386 26.208 25.766 25.721 25.657 25.582 25.339 
 3  10.070 -0.92  0.09431 17.150  0.192 0.00   0.094 -3.151  3.4523  5.324    1  0.000  0.545     0.00     0.00 -1 -5.46e-17      0.00 7.438e-01 2.543e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 29.796 40.604 39.495 34.327 29.498 28.151 27.443 28.670 27.717 27.730 27.434 29.971 29.209 27.835 27.291 27.160 26.616 26.583 26.515 26.413 26.086 
 3  10.070 -0.92  0.59976 17.350  0.213 0.00   0.599 -0.730  3.6957  4.681    1  0.000  0.544     0.00     0.00 -1 -1.38e-14      0.00 7.865e-01 2.119e-01 2.915e-04 7.872e-05 7.145e-04 -1.000 1.613e-03 23.946 27.349 25.654 24.942 23.373 22.831 22.237 23.082 22.589 22.439 22.224 23.406 23.315 22.651 22.146 22.055 21.998 22.020 21.999 21.969 21.942 
 3  10.070 -0.92  0.46151 17.600  0.183 0.00   0.461 -1.314  3.6112  4.812    1  0.000  0.545     0.00     0.00 -1 -3.52e-15      0.00 7.462e-01 2.519e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 25.656 32.272 29.033 27.390 25.074 24.327 23.631 24.640 24.036 23.887 23.628 25.135 25.002 24.112 23.497 23.335 23.195 23.172 23.156 23.155 23.037 
 3  10.070 -0.92  0.80093 18.600  0.201 0.00   0.800  0.236  3.7933  4.230    1  0.000  0.532     0.00     0.00 -1 -1.85e-13      0.00 8.417e-01 1.570e-01 2.240e-04 6.154e-05 5.617e-04 -1.000 1.317e-03 22.780 24.119 23.309 23.372 22.374 22.049 21.667 22.215 21.880 21.784 21.655 22.392 22.327 21.915 21.625 21.584 21.561 21.554 21.549 21.538 21.511 
 3  10.070 -0.92  0.30331 18.700  0.222 0.00   0.303 -1.816  3.5704  4.969    1  0.000  0.545     0.00     0.00 -1 -4.12e-18      0.00 7.373e-01 2.608e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 28.010 36.069 32.880 30.267 27.466 26.610 25.924 26.958 26.293 26.158 25.927 27.537 27.377 26.375 25.791 25.568 25.336 25.279 25.235 25.210 25.072 
 3  10.070 -0.92  0.35098 18.900  0.189 0.00   0.351 -1.689  3.5776  4.934    1  0.000  0.545     0.00     0.00 -1 -1.48e-15      0.00 7.458e-01 2.523e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 27.891 35.637 32.234 30.011 27.325 26.494 25.816 26.830 26.181 26.060 25.820 27.398 27.241 26.263 25.680 25.481 25.275 25.215 25.202 25.198 25.031 
 3  10.070 -0.92  0.23233 19.200  0.203 0.00   0.231 -2.057  3.5569  5.038    1  0.000  0.545     0.00     0.00 -1 -2.49e-16      0.00 7.367e-01 2.614e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 29.112 37.671 34.437 31.552 28.592 27.695 26.995 28.059 27.368 27.229 26.998 28.667 28.496 27.453 26.861 26.629 26.370 26.311 26.257 26.223 26.087 
 3  10.070 -0.92  0.26298 19.250  0.201 0.00   0.262 -1.943  3.5634  5.005    1  0.000  0.545     0.00     0.00 -1 -5.71e-17      0.00 7.366e-01 2.615e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 28.877 37.197 33.989 31.228 28.346 27.469 26.776 27.825 27.147 27.009 26.778 28.419 28.254 27.230 26.642 26.413 26.167 26.109 26.059 26.030 25.894 
 3  10.070 -0.92  0.30481 19.450  0.177 0.88   0.304 -1.812  3.5707  4.968    1  0.000  0.545     0.00     0.00 -1 -4.97e-18      0.00 7.376e-01 2.605e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 28.127 36.271 33.072 30.415 27.587 26.724 26.036 27.075 26.405 26.269 26.038 27.659 27.497 26.488 25.902 25.677 25.441 25.383 25.337 25.311 25.173 
 3  10.070 -0.92  0.47014 20.350  0.223 0.00   0.469 -1.280  3.6157  4.804    1  0.000  0.545     0.00     0.00 -1 -3.82e-15      0.00 7.462e-01 2.519e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 28.319 34.768 31.617 30.012 27.739 27.002 26.301 27.314 26.713 26.558 26.297 27.799 27.669 26.788 26.169 26.010 25.876 25.860 25.839 25.829 25.726 
 3  10.070 -0.92  0.40417 20.500  0.167 0.73   0.404 -1.522  3.5901  4.879    1  0.000  0.545     0.00     0.00 -1 -2.16e-15      0.00 7.462e-01 2.519e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 28.648 36.142 32.660 30.680 28.076 27.261 26.581 27.592 26.952 26.827 26.584 28.147 27.995 27.033 26.444 26.253 26.060 26.004 25.993 25.994 25.831 
 3  10.070 -0.92  0.38751 20.950  0.231 0.77   0.387 -1.576  3.5859  4.897    1  0.000  0.545     0.00     0.00 -1 -1.91e-15      0.00 7.461e-01 2.520e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 29.183 36.790 33.285 31.253 28.612 27.789 27.111 28.122 27.478 27.357 27.115 28.685 28.530 27.560 26.974 26.780 26.581 26.522 26.512 26.511 26.344 
 3  10.110 -0.92  0.12039 12.550  0.197 0.00   0.120 -2.734  3.5049  5.224    1  0.000  0.545     0.00     0.00 -1 -1.63e-16      0.00 7.407e-01 2.574e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 24.155 34.365 31.285 27.454 23.721 22.634 21.901 23.066 22.259 22.157 21.902 23.873 23.575 22.359 21.756 21.548 21.174 21.119 21.059 21.004 20.803 
 3  10.110 -0.92  0.13269 15.450  0.169 0.00   0.132 -2.619  3.5162  5.196    1  0.000  0.545     0.00     0.00 -1  -2.1e-16      0.00 7.397e-01 2.584e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 26.769 36.706 33.422 29.852 26.314 25.272 24.542 25.688 24.908 24.793 24.544 26.437 26.184 25.005 24.399 24.181 23.836 23.777 23.719 23.672 23.489 
 3  10.110 -0.92  0.41383 15.600  0.210 0.00   0.413 -1.486  3.5935  4.866    1  0.000  0.545     0.00     0.00 -1 -2.34e-15      0.00 7.462e-01 2.519e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 24.085 31.281 27.774 25.984 23.498 22.713 22.034 23.033 22.411 22.286 22.036 23.568 23.421 22.491 21.896 21.722 21.557 21.507 21.512 21.529 21.360 
 3  10.110 -0.92  0.66457 17.150  0.240 0.00   0.664 -0.434  3.7393  4.603    1  0.000  0.543     0.00     0.00 -1 -2.48e-14      0.00 8.019e-01 1.965e-01 2.732e-04 7.386e-05 6.710e-04 -1.000 1.517e-03 23.004 25.261 24.023 23.776 22.474 22.040 21.551 22.248 21.832 21.711 21.538 22.499 22.419 21.883 21.485 21.419 21.376 21.381 21.370 21.351 21.325 
 3  10.110 -0.92  0.69437 17.500  0.184 0.00   0.694 -0.299  3.7557  4.553    1  0.000  0.542     0.00     0.00 -1 -8.69e-16      0.00 8.089e-01 1.896e-01 2.652e-04 7.173e-05 6.519e-04 -1.000 1.463e-03 23.016 24.939 23.836 23.727 22.519 22.120 21.664 22.314 21.924 21.811 21.652 22.542 22.467 21.970 21.606 21.548 21.512 21.511 21.503 21.488 21.460 
 3  10.110 -0.92  0.15893 17.550  0.187 0.99   0.159 -2.417  3.5340  5.144    1  0.000  0.545     0.00     0.00 -1 -3.16e-16      0.00 7.378e-01 2.603e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 27.626 37.023 33.657 30.417 27.142 26.164 25.445 26.557 25.816 25.689 25.448 27.238 27.029 25.908 25.305 25.079 24.773 24.711 24.654 24.616 24.454 
 3  10.110 -0.92  0.49252 17.750  0.198 0.00   0.492 -1.184  3.6282  4.779    1  0.000  0.545     0.00     0.00 -1 -4.79e-15      0.00 7.462e-01 2.519e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 25.479 31.445 28.546 27.056 24.905 24.193 23.481 24.500 23.910 23.741 23.475 24.959 24.837 23.983 23.352 23.207 23.089 23.092 23.057 23.025 22.961 
 3  10.110 -0.92  0.12684 17.950  0.177 0.90   0.126 -2.674  3.5108  5.209    1  0.000  0.545     0.00     0.00 -1 -1.86e-16      0.00 7.402e-01 2.579e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 28.819 39.019 35.939 32.126 28.387 27.296 26.564 27.730 26.921 26.820 26.564 28.543 28.239 27.021 26.418 26.212 25.835 25.780 25.720 25.664 25.461 
 3  10.110 -0.92  0.15546 18.000  0.195 0.00   0.155 -2.441  3.5320  5.150    1  0.000  0.545     0.00     0.00 -1 -3.01e-16      0.00 7.380e-01 2.601e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 28.873 38.321 34.952 31.688 28.391 27.408 26.688 27.803 27.059 26.933 26.691 28.489 28.278 27.151 26.548 26.322 26.013 25.951 25.895 25.855 25.693 
 3  10.110 -0.92  0.12411 18.450  0.159 0.76   0.124 -2.699  3.5083  5.215    1  0.000  0.545     0.00     0.00 -1 -1.76e-16      0.00 7.404e-01 2.577e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 29.630 39.904 36.917 33.081 29.223 28.081 27.355 28.533 27.692 27.618 27.353 29.433 29.047 27.796 27.209 27.020 26.605 26.555 26.493 26.426 26.191 
 3  10.110 -0.92  0.50004 18.800  0.248 0.00   0.500 -1.154  3.6321  4.771    1  0.000  0.545     0.00     0.00 -1 -5.13e-15      0.00 7.462e-01 2.519e-01 3.410e-04 9.201e-05 8.345e-04 -1.000 1.897e-03 26.455 32.269 29.444 27.995 25.882 25.178 24.468 25.484 24.896 24.727 24.460 25.934 25.815 24.970 24.340 24.199 24.087 24.093 24.058 24.025 23.966 
 3  10.110 -0.92  0.20900 19.000  0.200 0.00   0.208 -2.150  3.5516  5.065    1  0.000  0.545     0.00     0.00 -1 -3.06e-16      0.00 7.361e-01 2.620e-01 3.411e-04 9.203e-05 8.346e-04 -1.000 1.897e-03 29.146 37.898 34.624 31.662 28.633 27.718 27.014 28.089 27.387 27.250 27.017 28.713 28.534 27.473 26.879 26.647 26.378 26.318 26.262 26.228 26.088 
 3  10.110 -0.92  0.59074 19.900  0.206 0.00   0.590 -0.753  3.6921  4.682    1  0.000  0.544     0.00     0.00 -1 -1.32e-14      0.00 7.887e-01 2.097e-01 2.886e-04 7.796e-05 7.077e-04 -1.000 1.617e-03 26.553 30.078 28.329 27.573 25.980 25.428 24.823 25.683 25.182 25.030 24.811 26.014 25.921 25.245 24.730 24.638 24.579 24.602 24.580 24.549 24.522 
 3  10.110 -0.92  0.35969 20.950  0.153 0.00   0.359 -1.660  3.5796  4.924    1  0.000  0.545     0.00     0.00 -1 -3.75e-16      0.00 7.459e-01 2.522e-01 3.411e-04 9.202e-05 8.346e-04 -1.000 1.897e-03 29.870 37.524 34.057 31.948 29.296 28.473 27.798 28.805 28.161 28.044 27.802 29.370 29.214 28.244 27.660 27.468 27.271 27.209 27.206 27.208 27.033 
 3  10.110 -0.92  0.51686 21.150  0.218 0.00   0.516 -1.077  3.6437  4.754    1  0.000  0.545     0.00     0.00 -1 -6.15e-15      0.00 7.585e-01 2.397e-01 3.258e-04 8.792e-05 7.975e-04 -1.000 1.804e-03 28.612 33.964 31.364 30.039 28.040 27.363 26.657 27.662 27.085 26.912 26.648 28.089 27.975 27.158 26.535 26.406 26.311 26.327 26.292 26.255 26.211 
 3  10.110 -0.92  0.58560 21.300  0.196 0.00   0.585 -0.775  3.6889  4.687    1  0.000  0.544     0.00     0.00 -1 -1.25e-14      0.00 7.879e-01 2.104e-01 2.895e-04 7.820e-05 7.098e-04 -1.000 1.618e-03 28.007 31.642 29.844 29.050 27.433 26.873 26.259 27.131 26.624 26.470 26.247 27.468 27.375 26.689 26.164 26.070 26.010 26.034 26.011 25.979 25.952 
 3  10.070 -0.88  0.11755 13.950  0.194 0.85   0.117 -2.782  3.4971  5.230    1  0.000  0.545     0.00     0.00 -1 -1.47e-16      0.00 7.411e-01 2.568e-01 3.703e-04 9.991e-05 9.062e-04 -1.000 2.060e-03 25.198 35.667 32.975 28.861 24.807 23.632 22.904 24.094 23.236 23.170 22.902 25.046 24.615 23.343 22.755 22.569 22.139 22.091 22.030 21.959 21.718 
 3  10.070 -0.88  0.30999 15.350  0.202 0.00   0.308 -1.810  3.5687  4.964    1  0.000  0.545     0.00     0.00 -1 -8.01e-17      0.00 7.394e-01 2.585e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 24.645 32.776 29.580 26.930 24.105 23.242 22.555 23.592 22.924 22.788 22.558 24.178 24.014 23.006 22.422 22.196 21.961 21.904 21.857 21.830 21.693 
 3  10.070 -0.88  0.24914 16.050  0.172 0.00   0.247 -2.004  3.5578  5.019    1  0.000  0.545     0.00     0.00 -1 -1.93e-16      0.00 7.363e-01 2.617e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 25.831 34.354 31.108 28.258 25.309 24.413 23.716 24.776 24.087 23.949 23.718 25.386 25.211 24.171 23.581 23.348 23.093 23.033 22.980 22.948 22.811 
 3  10.070 -0.88  0.38585 17.250  0.247 0.90   0.385 -1.586  3.5835  4.895    1  0.000  0.545     0.00     0.00 -1 -1.87e-15      0.00 7.456e-01 2.524e-01 3.703e-04 9.991e-05 9.061e-04 -1.000 2.060e-03 25.368 33.016 29.489 27.438 24.794 23.971 23.295 24.303 23.659 23.543 23.299 24.869 24.711 23.742 23.156 22.966 22.772 22.710 22.707 22.710 22.534 
 3  10.070 -0.88  0.30071 17.450  0.201 0.98   0.299 -1.837  3.5673  4.971    1  0.000  0.545     0.00     0.00 -1 -3.59e-17      0.00 7.383e-01 2.596e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 26.076 34.273 31.068 28.385 25.539 24.671 23.982 25.023 24.351 24.215 23.985 25.613 25.447 24.434 23.848 23.621 23.383 23.326 23.278 23.250 23.113 
 3  10.070 -0.88  0.71995 18.000  0.193 0.00   0.720 -0.229  3.7638  4.531    1  0.000  0.539     0.00     0.00 -1 -1.78e-14      0.00 8.082e-01 1.902e-01 2.868e-04 7.801e-05 7.096e-04 -1.000 1.589e-03 23.342 25.135 24.083 24.025 22.861 22.479 22.039 22.667 22.289 22.179 22.027 22.882 22.809 22.333 21.985 21.931 21.899 21.896 21.889 21.875 21.847 
 3  10.070 -0.88  0.63493 18.150  0.173 0.00   0.634 -0.592  3.7162  4.650    1  0.000  0.544     0.00     0.00 -1 -1.91e-14      0.00 7.909e-01 2.074e-01 3.104e-04 8.386e-05 7.615e-04 -1.000 1.711e-03 24.401 27.248 25.775 25.281 23.840 23.352 22.809 23.581 23.126 22.990 22.796 23.870 23.784 23.182 22.731 22.652 22.603 22.618 22.601 22.576 22.550 
 3  10.070 -0.88  0.16858 18.200  0.232 0.00   0.167 -2.378  3.5342  5.128    1  0.000  0.545     0.00     0.00 -1 -3.52e-16      0.00 7.379e-01 2.600e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 28.914 38.269 34.886 31.691 28.429 27.452 26.736 27.844 27.105 26.979 26.739 28.527 28.315 27.197 26.595 26.367 26.064 26.001 25.945 25.908 25.746 
 3  10.070 -0.88  0.63893 18.450  0.176 0.85   0.639 -0.576  3.7188  4.646    1  0.000  0.544     0.00     0.00 -1 -1.98e-14      0.00 7.915e-01 2.068e-01 3.097e-04 8.366e-05 7.596e-04 -1.000 1.703e-03 24.295 27.374 25.849 25.267 23.732 23.201 22.612 23.447 22.961 22.814 22.600 23.765 23.675 23.022 22.522 22.431 22.372 22.390 22.369 22.339 22.311 
 3  10.070 -0.88  0.54307 18.600  0.228 0.00   0.542 -0.977  3.6572  4.730    1  0.000  0.544     0.00     0.00 -1 -7.76e-15      0.00 7.711e-01 2.270e-01 3.358e-04 9.063e-05 8.223e-04 -1.000 1.887e-03 25.813 30.672 28.295 27.114 25.242 24.596 23.902 24.886 24.323 24.150 23.891 25.285 25.179 24.395 23.786 23.672 23.596 23.620 23.589 23.551 23.519 
 3  10.070 -0.88  0.29246 19.100  0.176 0.00   0.291 -1.860  3.5659  4.978    1  0.000  0.545     0.00     0.00 -1 -1.76e-17      0.00 7.374e-01 2.606e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 28.521 36.751 33.541 30.841 27.985 27.114 26.425 27.468 26.794 26.658 26.427 28.059 27.893 26.877 26.291 26.063 25.823 25.765 25.717 25.689 25.552 
 3  10.070 -0.88  0.14035 19.450  0.193 0.79   0.140 -2.566  3.5190  5.177    1  0.000  0.545     0.00     0.00 -1 -2.34e-16      0.00 7.394e-01 2.586e-01 3.703e-04 9.991e-05 9.062e-04 -1.000 2.060e-03 30.199 40.219 37.007 33.408 29.762 28.683 27.955 29.111 28.310 28.211 27.957 29.917 29.614 28.410 27.809 27.598 27.231 27.174 27.116 27.063 26.862 
 3  10.070 -0.88  0.60244 19.900  0.195 0.77   0.602 -0.728  3.6950  4.678    1  0.000  0.544     0.00     0.00 -1 -1.39e-14      0.00 7.859e-01 2.123e-01 3.165e-04 8.548e-05 7.759e-04 -1.000 1.757e-03 26.237 29.932 28.161 27.357 25.662 25.072 24.449 25.339 24.816 24.667 24.439 25.701 25.601 24.882 24.346 24.237 24.156 24.166 24.146 24.125 24.069 
 3  10.070 -0.88  0.27569 20.350  0.198 0.00   0.274 -1.913  3.5630  4.992    1  0.000  0.545     0.00     0.00 -1 -1.62e-17      0.00 7.363e-01 2.617e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 29.902 38.238 35.014 32.260 29.372 28.492 27.799 28.849 28.169 28.033 27.802 29.447 29.277 28.253 27.665 27.435 27.190 27.132 27.081 27.052 26.915 
 3  10.070 -0.88  0.67815 21.100  0.221 0.00   0.678 -0.411  3.7419  4.600    1  0.000  0.543     0.00     0.00 -1 -2.96e-14      0.00 7.986e-01 1.997e-01 3.005e-04 8.127e-05 7.382e-04 -1.000 1.664e-03 26.899 29.124 27.895 27.660 26.372 25.944 25.461 26.150 25.738 25.618 25.448 26.397 26.318 25.788 25.396 25.331 25.290 25.295 25.284 25.266 25.239 
 3  10.110 -0.88  0.25588 12.500  0.233 0.82   0.254 -1.979  3.5592  5.010    1  0.000  0.545     0.00     0.00 -1 -5.32e-17      0.00 7.356e-01 2.624e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 21.668 30.277 27.012 24.134 21.151 20.245 19.545 20.611 19.916 19.780 19.548 21.230 21.051 20.002 19.410 19.178 18.917 18.856 18.803 18.771 18.630 
 3  10.110 -0.88  0.23434 14.300  0.235 0.00   0.233 -2.056  3.5548  5.032    1  0.000  0.545     0.00     0.00 -1 -5.41e-16      0.00 7.356e-01 2.623e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 24.209 32.841 29.577 26.678 23.692 22.786 22.086 23.153 22.457 22.320 22.089 23.771 23.592 22.543 21.951 21.717 21.456 21.396 21.341 21.308 21.170 
 3  10.110 -0.88  0.10335 14.700  0.209 0.00   0.103 -2.983  3.4726  5.277    1  0.000  0.545     0.00     0.00 -1 -7.02e-17      0.00 7.421e-01 2.559e-01 3.703e-04 9.991e-05 9.061e-04 -1.000 2.060e-03 26.929 37.592 35.587 30.940 26.566 25.332 24.605 25.814 24.923 24.879 24.602 26.875 26.343 25.033 24.455 24.288 23.820 23.778 23.714 23.632 23.368 
